"ride_id","booker_id","driver_id","vehicle_id","ride_status_id","pickup_city_id","dropoff_city_id","ride_option_id","payment_method_id","booking_timestamp","pickup_latitude","pickup_longitude","pickup_address","dropoff_latitude","dropoff_longitude","dropoff_address","booker_name","booker_email","booker_phone","driver_name","driver_phone","driver_license","vehicle_license_plate","cancellation_reason_id","travel_distance_km","duration_minutes","passenger_count","pickup_timestamp","dropoff_timestamp","driver_rating","rating","base_fare","distance_fare","time_fare","surge_multiplier","subtotal","tip_amount","total_fare"
"01KE7M0S84BRM6EQ0639TPDTE1","00ff4866-85be-4b81-9fa4-00a22f4aeeef","6b16d3d6-b446-4545-9a6b-85c81a7c8666","ed7c580f-ec58-4812-b91e-3683bd69f5b9","1","TH-41","TH-41","1","1","2026-01-06T00:42:00.708714","17.703164611345834","103.09094726839612","อำเภอเพ็ญ, จังหวัดอุดรธานี, 41150, ประเทศไทย","17.708778545143083","103.07233666448626","อำเภอเพ็ญ, จังหวัดอุดรธานี, ประเทศไทย","ชลิดา พงศ์ฉบับนภา","hthanyukh@example.com","030-247061","มูฮำมัด ตรีเภรินทร์","+66 3692 8622","25838886","5ปฏ 6982","1","3.1044951021943836","10","1","2026-01-06T00:42:00.708714","2026-01-06T00:52:00.708714","3.8","2","45.0","27.94","25.0","1.0","97.94","11","108.94"
"01KF3K1D25B7W1BER3PTCSZ8DA","1f9af515-4d8c-4f3f-afa4-f9fb8c801894","e40204b2-5bbf-443a-9df5-585d718e8750","d98816ce-4beb-4d03-964b-34e3d82f9f70","1","TH-12","TH-12","2","3","2026-01-16T21:23:36.517921","13.871902077730217","100.40548210610223","บ้านร่มไม้ บางใหญ่, ตำบลเสาธงหิน, เทศบาลเมืองเสาธงหิน, อำเภอบางใหญ่, จังหวัดนนทบุรี, 11140, ประเทศไทย","13.98755385766007","100.35998744485188","บ้านคลองตาคล้าย, ตำบลบางบัวทอง, เทศบาลเมืองใหม่บางบัวทอง, อำเภอบางบัวทอง, จังหวัดนนทบุรี, 11110, ประเทศไทย","จุฑารัตน์ น้ำทิพย์","ysphnt24@example.net","+66 (0) 5144 4504","จันทภา พรสีมา","079-402105","20798706","1กล 3282","1","20.56137551292149","20","2","2026-01-16T21:23:36.517921","2026-01-16T21:43:36.517921","3.6","3","55.0","133.65","40.0","1.0","228.65","0.0","228.65"
"01KE79TFPE2KV9RCFR48B8YVPJ","a000eeaf-0a01-43f4-aebe-eb6bf94212e9","b4b93e69-7140-4b7a-aad7-a0004bcb4d3b","1f0489a3-9eea-4f22-a1df-f7d46bbe516d","2","TH-82","TH-82","4","3","2026-01-05T21:43:48.558978","8.503185848556821","98.43764012839432","บ้านบางม่า, อำเภอเมืองพังงา, จังหวัดพังงา, ประเทศไทย","8.565095089868631","98.52467643724158","Ban Nop Pring, บางเตย, อำเภอเมืองพังงา, จังหวัดพังงา, ประเทศไทย","พิมพ์สุตา ถนัดการยนต์","thiiwrkhampliw@example.com","072082076","ธีรวุฒิ นะวะมันดร","+66 3556 6543","91220848","3ยฮ 5553","4","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KG2XZWBPBADSDWM2TCAJC0P9","267cfd49-7ace-4c5c-9d64-5243d70a5950","7f86dff2-09e6-4bf4-ac21-0eb21dc1b8a3","417741af-af9c-40b7-8be7-5ad69a5bfd90","1","TH-94","TH-94","1","4","2026-01-29T01:31:28.374541","6.8922581322026515","101.21561011547168","บ้านบางปลาหมอ, อำเภอเมืองปัตตานี, จังหวัดปัตตานี, ประเทศไทย","6.914705274214522","101.57384222029894","พ่อมิ่ง, อำเภอปะนาเระ, จังหวัดปัตตานี, ประเทศไทย","ใจกลาง บุญส่ง","wewiiyngcchanthuek@example.com","0936047785","อรจิรา ฉายแสง","0 5399 1372","82703538","ยม 4941","1","59.503145948321354","49","1","2026-01-29T01:31:28.374541","2026-01-29T02:20:28.374541","3.7","2","45.0","535.53","122.5","1.0","703.03","0.0","703.03"
"01KE1ET0QCP24B7C7AY87D09P1","85b801ca-2772-4c8d-b88d-e725d9bb127a","ba018560-d35e-457b-a915-e246dd75abea","eaede842-5e68-4645-9357-6c57890ea018","2","TH-50","TH-50","1","1","2026-01-03T15:15:29.516788","19.01238909151802","98.20797564499136","อำเภอกัลยาณิวัฒนา, จังหวัดเชียงใหม่, ประเทศไทย","18.975922247500367","98.22513932358508","บ้าหเสาแดง, อำเภอกัลยาณิวัฒนา, จังหวัดเชียงใหม่, ประเทศไทย","จินต์จุฑา ดาวอร่าม","daabephchrcchiraaphrn@example.com","098 700 8408","สุพนธ์ นิลสุวรรณ์","07 633 1504","69740677","ศบ 6923","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KE77N215BFZMBV1R0J2SK3V0","3fbbe86d-e85d-4956-86aa-3ccff958d64d","bc1200ad-f879-4681-83f0-7b769d09f0d5","64876d22-1332-4dbe-a657-86d9c64289fe","1","TH-20","TH-20","1","5","2026-01-05T21:05:53.573946","13.405059431526379","101.24055619632318","หมอนนาง, อำเภอพนัสนิคม, จังหวัดชลบุรี, ประเทศไทย","13.46829083666705","101.2730646985824","หัวถนน, อำเภอพนัสนิคม, จังหวัดชลบุรี, ประเทศไทย","รภัสพงษ์ ไทยแท้","wrrnratnthnmmnusy@example.com","03 507 4610","ทับทิม นิระหานี","046462265","88080898","1ฎซ 1326","1","11.74712937515538","18","4","2026-01-05T21:05:53.573946","2026-01-05T21:23:53.573946","3.7","2","45.0","105.72","45.0","1.0","195.72","12","207.72"
"01KDVQJ960NC0H2GEJVN87X608","717ef638-947d-4be5-9455-651525961fa1","50a0442f-2bb7-4c96-9f67-04f5b5107a67","084fb713-42ca-460f-b220-9b1033a139e8","1","TH-10","TH-10","2","2","2026-01-01T09:53:06.624542","13.78245502026337","100.7551827858438","แขวงแสนแสบ, เขตมีนบุรี, กรุงเทพมหานคร, 10510, ประเทศไทย","13.764125474125057","100.7466717431989","แขวงคลองสามประเวศ, เขตลาดกระบัง, กรุงเทพมหานคร, 10520, ประเทศไทย","ศจีกาญจน์ พรสีมา","lthiiwr@example.com","026 068187","พาดีล๊ะ ศรีสัตย์","085 643 3773","19188354","จฆ 2080","1","3.340521925753797","11","1","2026-01-01T09:53:06.624542","2026-01-01T10:04:06.624542","4.8","5","55.0","21.71","22.0","1.5","148.06","0.0","148.06"
"01KEAY6T4W2XY52WR39P905HY4","ef5f38ac-0a19-4792-870e-f76c0dae331a","953d9549-cdb2-4358-9ccf-8d9a001e41d5","ca1013c6-a31e-4ff3-8eb5-c14d9593cf8b","2","TH-61","TH-61","1","3","2026-01-07T07:37:47.292536","15.59354216570454","99.59486101952744","บ้านหนองตะเคียน, บ้านคลองข่อย, อำเภอสว่างอารมณ์, จังหวัดอุทัยธานี, ประเทศไทย","15.630667142491475","99.622405966677","พลวงสองนาง, อำเภอสว่างอารมณ์, จังหวัดอุทัยธานี, ประเทศไทย","ธีราทัต ซูสารอ","pthm41@example.org","0 5930 7579","ทัตธน วาทา","030-045653","04689022","พร 244","3","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KF5QZ2M27VCYEKS9W0BC2ZGX","a6a69a59-f5dd-4030-b742-0274105ec13e","35bd50e5-4404-4044-a8bd-4c80571e3e55","6ab11685-9842-4301-8f40-f2125b53d10d","1","TH-83","TH-83","1","2","2026-01-17T17:28:12.034544","7.917472557345415","98.39017018565272","Soi Tantalum, รัษฎา, ตำบลรัษฎา, เทศบาลตำบลรัษฎา, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83000, ประเทศไทย","8.059458320205586","98.35850836433583","ถลาง, ตำบลเทพกระษัตรี, ป่าคลอก, อำเภอถลาง, จังหวัดภูเก็ต, ประเทศไทย","รภัสพงษ์ ทองสุกเลิศ","phdungphl17@example.org","+664 051 3963","วรรณชนะชัย ขันธุลา","+662 750 7266","46429974","8ขอ 2734","1","24.129451266390642","23","2","2026-01-17T17:28:12.034544","2026-01-17T17:51:12.034544","4.3","5","45.0","217.17","57.5","1.38","441.14","0.0","441.14"
"01KFB38RXMYJPDHQ3HR7HV1JX4","771a4a0c-d3fc-4bb3-bdff-e3adb362005b","7c29281b-252d-4a9b-b55d-6522e5a06283","6123699c-ba5c-481b-b3b1-d4efc9ffcaf4","1","TH-84","TH-84","3","1","2026-01-19T19:21:56.276021","9.421045019766222","99.23537891018597","พุมเรียง, เวียง, อำเภอไชยา, จังหวัดสุราษฎร์ธานี, ประเทศไทย","9.457695510444555","99.24717871812773","4223, เวียง, อำเภอไชยา, จังหวัดสุราษฎร์ธานี, ประเทศไทย","ฮามีย๊ะ นิละทัต","rchaphphrrnthnkuur@example.net","+66 667 019 172","ไวพจน์ ตัณสถิตย์","077214184","05996921","อฐ 485","1","6.383686498275748","11","1","2026-01-19T19:21:56.276021","2026-01-19T19:32:56.276021","4.1","4","20.0","63.84","22.0","1.39","147.12","0.0","147.12"
"01KEP7VPWE5DEBFP32D1B4HCAD","69bad8b4-0303-494a-b843-26b330f11fd2","a8d9c167-aa47-4dfb-a9f5-d9b5549a30b0","a59c10fd-0813-4359-b2f3-fc146fd14906","1","TH-50","TH-50","2","1","2026-01-11T16:58:08.014902","18.11083330255442","98.31441512711827","บ่อหลวง, อำเภอฮอด, จังหวัดเชียงใหม่, ประเทศไทย","18.119960294693886","98.30245034990287","บ่อหลวง, อำเภอฮอด, จังหวัดเชียงใหม่, ประเทศไทย","สุภาพร น้ำทิพย์","ssirinthr36@example.com","+66 (0) 955 091 790","มาซีเตาะ ด้วงโสน","0918439834","41294688","รฎ 3613","1","2.429818853597222","10","4","2026-01-11T16:58:08.014902","2026-01-11T17:08:08.014902","3.6","2","55.0","15.79","20.0","1.0","90.79","5","95.79"
"01KEQNX2FHW8GEZ5VZVET4DH9C","27f65a6c-d582-42d8-a582-8dc20bfe8375","b43f4660-4540-4332-999b-cdfbd42084ed","81fdedba-2861-4c8a-a06e-1b9096ba7176","1","TH-30","TH-30","1","2","2026-01-12T06:22:47.153341","15.405331580288552","102.87212148828908","เมืองยาง, อำเภอเมืองยาง, จังหวัดนครราชสีมา, ประเทศไทย","15.391373274198937","102.81980817207221","เมืองยาง, อำเภอเมืองยาง, จังหวัดนครราชสีมา, ประเทศไทย","ฮามีย๊ะ นิลวิมล","ssithr76@example.com","+667 907 3083","ประเดิม ขันธุลา","+66 7380 8510","39976862","คห 5519","1","8.736446152745083","14","3","2026-01-12T06:22:47.153341","2026-01-12T06:36:47.153341","3.9","2","45.0","78.63","35.0","1.0","158.63","0.0","158.63"
"01KFXCB0RMJXBAR4H9CSSAQCDM","b18a88ff-cab9-4b56-bfb6-a836e311d93f","bc5ec879-7775-4d40-8b50-af786028618b","c440ea64-6e0e-4486-8d51-cb4a59ff2eeb","2","TH-12","TH-12","6","4","2026-01-26T21:46:46.804133","14.005375693973978","100.30824708163415","บ้านกระทุ่มราย, ตำบลคลองขวาง, องค์การบริหารส่วนตำบลคลองขวาง, อำเภอไทรน้อย, จังหวัดนนทบุรี, 11150, ประเทศไทย","13.909151057697448","100.43201021791853","ชัยพฤกษ์ บางบัวทอง, บ้านคลองเจ้า, ตำบลพิมลราช, เทศบาลเมืองพิมลราช, อำเภอบางบัวทอง, จังหวัดนนทบุรี, 11110, ประเทศไทย","ปริญญา นวลเพ็ง","ssirinthrthwiiedch@example.com","+66 (0) 5260 2128","ยุศรอน โพธิสัตย์","+66 (0) 5179 0083","41582008","ฎศ 9300","6","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KEJSE96J8ES26J9YH87CXXEP","a222bcae-34d4-4168-b356-b4a76ea79abf","bbb66637-25d5-44d2-81f0-5c185e972358","4df1b616-5b6c-45c4-951b-b0afa4c70dfc","1","TH-77","TH-77","1","5","2026-01-10T08:48:24.658037","11.209445689606556","99.51990870845361","อำเภอบางสะพาน, บางสะพาน, อำเภอบางสะพาน, จังหวัดประจวบคีรีขันธ์, 77140, ประเทศไทย","11.233140147348285","99.47804553917022","บ้านดอนทอง, บ้านกรูด, อำเภอบางสะพาน, จังหวัดประจวบคีรีขันธ์, 77140, ประเทศไทย","เฉลิมรัฐ ศรีวงค์","phuththiphngs95@example.com","0-4326-2402","วาร์มูฮำหมัด ติณรัตน์","099 286 0461","79527739","2ฟบ 3996","1","7.904564506358059","17","3","2026-01-10T08:48:24.658037","2026-01-10T09:05:24.658037","4.1","3","45.0","71.14","42.5","1.46","231.61","0.0","231.61"
"01KFHJF2NTHH9AZ5QDB8Y1KGHA","0c3a0161-852f-493d-bd72-e7530fcbf0e0","e6fdfaf1-3a69-41cc-b5c1-5b2886b7720f","b32efe60-6e60-46ea-91fe-17556b4e6981","1","TH-67","TH-67","1","1","2026-01-22T07:42:58.106796","16.795072476407015","101.0902895005899","อำเภอหล่มสัก, จังหวัดเพชรบูรณ์, ประเทศไทย","16.729105598901103","101.2108006452697","บ้านหนองปลาซิว, ตาลเดี่ยว, อำเภอหล่มสัก, จังหวัดเพชรบูรณ์, ประเทศไทย","เมษา นิติสาขา","mnratn45@example.net","+66 (0) 3634 9753","ปุณณรัตน์ บินดี","05 040 4355","42673246","ชฟ 3050","1","22.166874370235654","21","1","2026-01-22T07:42:58.106796","2026-01-22T08:03:58.106796","4.3","4","45.0","199.5","52.5","1.4","415.8","37","452.8"
"01KFR9NECY93SJWE9WE2DA7GE4","e33a0bc6-302a-478e-b876-4e96847e22f9","d253c3e3-53ed-40c6-8152-173933ce0d85","a5098685-2b93-45e3-b416-9553244cff80","2","TH-12","TH-12","1","4","2026-01-24T22:23:50.558631","14.068656273637764","100.3200985829589","บ้านลากค้อน, ตำบลราษฎร์นิยม, องค์การบริหารส่วนตำบลราษฎร์นิยม, อำเภอไทรน้อย, จังหวัดนนทบุรี, 11150, ประเทศไทย","13.885967027151015","100.30677940482677","บ้านเขมร, ตำบลหนองเพรางาย, องค์การบริหารส่วนตำบลหนองเพรางาย, อำเภอไทรน้อย, จังหวัดนนทบุรี, 11150, ประเทศไทย","ศรีสวัสดิ์ ถนัดภาษา","npphach75@example.org","062 380 3308","เทพนารี ดาบเงิน","0 872 482 403","18907660","ฐท 7466","2","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KFH4AR2E1FHXC8W710HXSCC8","f830820d-68fc-4c28-aa26-c4fd18ee054e","455fa345-f994-4aef-aedc-9dd4c8ac0422","4da7d42b-1126-411d-aa56-aea4ff30c6f3","1","TH-90","TH-90","3","2","2026-01-22T03:35:56.110903","6.7412951601386535","100.35891836603638","6066, ปาดัง, อำเภอสะเดา, จังหวัดสงขลา, 90240, ประเทศไทย","6.741929717351689","100.36944743816807","ปาดัง, อำเภอสะเดา, จังหวัดสงขลา, 90240, ประเทศไทย","พิมพ์สุตา ดาวกระจาย","aekmaephrthrrmthinnaa@example.com","+66 (0) 2931 7175","กิ่งแก้ว เตมิยะเดช","0 818 678 603","03535901","ภข 9304","1","1.7492306712549823","7","1","2026-01-22T03:35:56.110903","2026-01-22T03:42:56.110903","4.1","2","20.0","17.49","14.0","1.0","51.49","0.0","51.49"
"01KE39ACGZM7Q4AWMC2XKDPJP4","987057a5-c198-47a2-8b3e-ccbd56423f3e","bb7bffd8-4646-47a9-88db-0e6ce8eabcc5","c6121bc6-c5c3-422a-b96b-5459d5de8315","1","TH-84","TH-84","1","1","2026-01-04T08:18:03.295673","8.545580596036237","99.2196866563409","4110, พระแสง, อำเภอพระแสง, จังหวัดสุราษฎร์ธานี, ประเทศไทย","8.505636397992498","99.17291734630042","อำเภอพระแสง, จังหวัดสุราษฎร์ธานี, ประเทศไทย","เถลิงยศ บุญส่ง","suphathridaa49@example.net","+663 961 5088","จันทนา นรวิทย์โชติกุล","054744842","14434087","ญน 3985","1","10.176903314515545","15","4","2026-01-04T08:18:03.295673","2026-01-04T08:33:03.295673","4.6","5","45.0","91.59","37.5","1.32","229.8","0.0","229.8"
"01KEA4BCA28JBPFSFDXJT5SZPJ","b531769a-4081-45d5-98ec-6192df61c679","780db3ff-32fd-4c0e-96f0-e242b6efd98e","7c05e08f-dd6c-4f38-bcc5-048239f7025c","1","TH-61","TH-61","1","4","2026-01-07T00:05:53.986784","15.577523045245762","99.834112672547","บ้านดอนหวาย, พลวงสองนาง, อำเภอสว่างอารมณ์, จังหวัดอุทัยธานี, ประเทศไทย","15.567994893666402","99.89663478312214","บ้านเขาดาวเรือง, สว่างอารมณ์, สว่างแจ้งสบายใจ, อำเภอสว่างอารมณ์, จังหวัดอุทัยธานี, ประเทศไทย","ฮานาฟี เขียวขุ้ย","trakuulaimeriiyngkhamman@example.com","027-984458","ปัตถพงษ์ ดุษฎีวนิช","+66 5301 1741","37650008","4ฎว 3774","1","10.18263920730129","16","3","2026-01-07T00:05:53.986784","2026-01-07T00:21:53.986784","4.5","5","45.0","91.64","40.0","1.0","176.64","0.0","176.64"
"01KDV59QSFZWHXHVPW8J3CC3NP","0bf8e722-a63d-4b9c-a1cc-2532f5f1a57b","4064282e-8dcb-4816-823c-e2f48e74d4bb","175bdb2a-367d-4e6c-a6b6-19cdb01aff38","1","TH-16","TH-16","2","4","2026-01-01T04:33:52.303413","14.973856192780687","100.99624377576565","โคกสลุง, เขาพระยาเดินธง, อำเภอพัฒนานิคม, จังหวัดลพบุรี, ประเทศไทย","15.097943127591343","100.92272345391612","ลบ.3002, อำเภอโคกสำโรง, จังหวัดลพบุรี, ประเทศไทย","พาดีล๊ะ ศรีสัตย์","akhrphnthekhiiywkhuy@example.net","+66 (0) 968 358 899","นพรัตน์ ไทไชโย","067-075-2109","19346740","กฆ 7375","1","23.765308145414487","21","2","2026-01-01T04:33:52.303413","2026-01-01T04:54:52.303413","4.8","4","55.0","154.47","42.0","1.0","251.47","0.0","251.47"
"01KFCV3FQBRANZFPCP9AP1SD4H","d6436172-edd9-4796-824f-b392c3156378","846f5e60-ab15-4056-bad6-0d0435e3d3d0","1fc6568d-b323-45ee-93f9-3b4683542fe4","2","TH-84","TH-84","1","4","2026-01-20T11:37:43.275712","8.800060107876885","99.29134474765888","นาสาร, คลองปราบ, อำเภอบ้านนาสาร, จังหวัดสุราษฎร์ธานี, ประเทศไทย","8.735617457110017","99.26815739178502","ท่าชี, อำเภอบ้านนาสาร, จังหวัดสุราษฎร์ธานี, ประเทศไทย","ทิมาภรณ์ อุ่นอก","tphuuphakdii@example.com","04 809 8038","วิรชัย ทองลาภ","080 121 8824","56686714","ชซ 9323","6","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KG77BZZWR3FAXYS3VMJGZMT8","1e351892-60bb-4347-ac3d-35e5a3e07465","0c44ca14-bf89-4a96-ba9f-79f2c0f309b4","6eff59b2-b14e-4da7-a80d-3890cdb684c1","1","TH-83","TH-83","3","4","2026-01-30T17:32:20.220942","7.802934200067373","98.36465532320148","ราไวย์, ตำบลราไวย์, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83130, ประเทศไทย","7.74006900612134","98.35485164513074","ราไวย์, ตำบลราไวย์, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83130, ประเทศไทย","อนุวัช ทองเนื้อดี","nichnanth46@example.net","+66 654 736 890","ชัชนันท์ เนื้อนุ่ม","0 920 798 240","76173748","ฐจ 7681","1","10.554217674337123","17","1","2026-01-30T17:32:20.220942","2026-01-30T17:49:20.220942","3.9","2","20.0","105.54","34.0","1.49","237.71","0.0","237.71"
"01KFWS0VYTAWS90CWBN7RSNYF0","1c8ccc9a-bc39-40c8-b527-7564b20bdd52","34be9f26-92fd-4932-8d95-d8d2c7d12817","3300f17a-dbee-46d5-85f9-709650256f5c","1","TH-83","TH-83","4","1","2026-01-26T16:09:11.258492","7.7641628941400676","98.25093715883949","ราไวย์, ตำบลราไวย์, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83130, ประเทศไทย","7.8007273160878885","98.41579461175864","ศรีพันวา, ซอยอ่าวนุ้ย, ตำบลวิชิต, เทศบาลตำบลวิชิต, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, ประเทศไทย","ภัทราวุธ อุลหัสสา","prawiinaakknk@example.net","065 277 7113","ธีรวัช นิลเสนา","+66 7805 6879","23682370","ฉฉ 1219","1","27.942222642021235","27","1","2026-01-26T16:09:11.258492","2026-01-26T16:36:11.258492","4.3","5","100.0","419.13","108.0","1.0","627.13","0.0","627.13"
"01KEMX6M3RWCAQDND4GFS88QTQ","ed824b1a-d126-4109-8350-b595932033b2","b43f4660-4540-4332-999b-cdfbd42084ed","81fdedba-2861-4c8a-a06e-1b9096ba7176","1","TH-30","TH-30","4","2","2026-01-11T04:32:36.856369","14.791639290632368","102.2670981729542","บ้านกุดจอกใหญ่, ด่านเกวียน, อำเภอโชคชัย, จังหวัดนครราชสีมา, ประเทศไทย","15.238232513392266","102.3369454922678","นม.5229, มะค่า, อำเภอโนนสูง, จังหวัดนครราชสีมา, ประเทศไทย","ธัญญามาศ ดาบเพ็ชร์","chaayaesngrrcchn@example.net","0893650196","ประเดิม ขันธุลา","+66 7380 8510","39976862","คห 5519","1","74.97402047552403","75","1","2026-01-11T04:32:36.856369","2026-01-11T05:47:36.856369","4.9","5","100.0","1124.61","300.0","1.0","1524.61","0.0","1524.61"
"01KEAYAC5MR0S4JNPFTXXR42XB","bd6cdda5-42c6-4621-bac8-2a6ee59ca5b3","e40204b2-5bbf-443a-9df5-585d718e8750","d98816ce-4beb-4d03-964b-34e3d82f9f70","2","TH-36","TH-36","6","2","2026-01-07T07:39:44.052075","15.430243905985105","101.72252873333427","Ban Thong Kham Phing, อำเภอบำเหน็จณรงค์, จังหวัดชัยภูมิ, ประเทศไทย","15.957427593690882","101.92690365631282","Ban Chi Long Nua, โคกสูง, อำเภอเมืองชัยภูมิ, จังหวัดชัยภูมิ, ประเทศไทย","โรสชา ทองเนื้อดี","cchiiraaphrn40@example.com","05 285 4993","จันทภา พรสีมา","079-402105","20798706","1กล 3282","7","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KEF2V8A3SSF9AJ2CY6J0ATES","30ab7cdb-9caf-47a0-9ce2-1409c8aa42ac","b43f4660-4540-4332-999b-cdfbd42084ed","81fdedba-2861-4c8a-a06e-1b9096ba7176","1","TH-12","TH-12","2","3","2026-01-08T22:15:49.187159","13.918099714283997","100.43269680474775","พลีโน่ รัตนาธิเบศร์-ชัยพฤกษ์, บ้านฝั่งเหนือ, ตำบลพิมลราช, เทศบาลเมืองพิมลราช, อำเภอบางบัวทอง, จังหวัดนนทบุรี, 11110, ประเทศไทย","13.862195484581159","100.36394091691136","บ้านคลองบางคูลัด, ตำบลบางแม่นาง, เทศบาลเมืองบางแม่นาง, อำเภอบางใหญ่, จังหวัดนนทบุรี, 11140, ประเทศไทย","มาซีเตาะ ภูภักดี","nathphl04@example.net","081-547-4611","ประเดิม ขันธุลา","+66 7380 8510","39976862","คห 5519","1","14.502996527189456","23","3","2026-01-08T22:15:49.187159","2026-01-08T22:38:49.187159","3.5","2","55.0","94.27","46.0","1.0","195.27","29","224.27"
"01KEJ0C4SGRKMKCR3PZ3RYMREP","f5975f5f-9b33-4636-aa84-29986d2e1a93","4291e9c5-5d17-4ad5-9dd3-7646b5585da1","4ce697e9-d9ed-4af2-af18-a1f43c5041b2","2","TH-50","TH-50","2","2","2026-01-10T01:30:20.208667","19.121101826522583","99.0639158303908","ชม.4046, บ้านป่าเลา, บ้านภูดิน, แม่หอพระ, อำเภอแม่แตง, จังหวัดเชียงใหม่, ประเทศไทย","19.20225895539054","99.07573543708502","เมืองแกนพัฒนา, อำเภอแม่แตง, จังหวัดเชียงใหม่, ประเทศไทย","น้ำเพชร บุญส่ง","aethmthnnirandr@example.com","+66 2338 7285","พัชรีนิษฐ์ ติระคมน์","+66 987 298 603","88506720","3ทผ 7578","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KEN5BX5XQ238XWKXCY0X0F62","f27929e7-a311-4a97-bd39-46bab72e869e","67cec48a-36bb-459f-a257-14323cf65f16","5431153d-c48f-404c-ae47-c43f474f58f9","1","TH-46","TH-46","3","4","2026-01-11T06:55:18.589209","16.765505598798356","104.09825999785664","สระพังทอง, อำเภอเขาวง, จังหวัดกาฬสินธุ์, ประเทศไทย","16.678265644917282","104.11328631143836","เขาวง, กุดสิมคุ้มใหม่, อำเภอเขาวง, จังหวัดกาฬสินธุ์, ประเทศไทย","ภานุวัตร ซูสารอ","usantawngs@example.org","054-377562","ทองรัตน์ แหยมศิริ","0 7522 6495","02576534","บย 4236","1","14.679899277869065","26","1","2026-01-11T06:55:18.589209","2026-01-11T07:21:18.589209","3.7","4","20.0","146.8","52.0","1.0","218.8","0.0","218.8"
"01KE7J2HB565377MWHC9049VV4","4d00e760-b0fc-4a8b-8388-88eefa8b7877","f6c118d9-165b-4d3c-ade2-80c7b5fa34d1","ba99dda3-4d77-4fa0-b76c-66fa8a651950","2","TH-77","TH-77","2","2","2026-01-06T00:08:00.997331","12.230384325147671","100.1704408465996","วังก์พง, จังหวัดประจวบคีรีขันธ์, 77120, ประเทศไทย","12.198425807200342","100.1820626335715","วังก์พง, จังหวัดประจวบคีรีขันธ์, 77120, ประเทศไทย","สิริ ธีวร","thaekingchsmattikaa@example.com","0 7050 1873","อธิวัตร แท่นทอง","030 255722","27579378","1ฉค 9215","4","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KETEQR7TBVZRMS4R72JJCV5P","bcfd8aa1-9f7f-42f5-9517-2e7b98ded858","59543f21-5f5f-4749-810d-79552b7175c7","d2704020-4896-4492-bffa-ed068e26edc8","2","TH-90","TH-90","1","4","2026-01-13T08:15:16.090111","6.887132736039108","100.55634686499074","บ้านต้นปริง, อำเภอนาหม่อม, จังหวัดสงขลา, ประเทศไทย","6.87970768814955","100.50750876157402","บ้านไร่, อำเภอหาดใหญ่, จังหวัดสงขลา, 90250, ประเทศไทย","สายสุรีย์ ธาราธร","thinwathn98@example.org","0-2972-9301","สุธินันท์ ทองแท้","+66 (0) 880 840 779","51708107","1ฐอ 2956","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KFQJCHW6G0K1J59MD0JGG9NY","be3e795c-506c-4406-9d83-c81f87081b8d","fe1eea0f-f7e0-49cb-9eda-bdef0e8f2a6c","b26de6b4-2e4a-413d-a0d7-5eb523d9293b","2","TH-50","TH-50","1","1","2026-01-24T15:37:01.958154","18.935990788495115","98.2913218296781","Ban Huai Pok Kalong, อำเภอกัลยาณิวัฒนา, จังหวัดเชียงใหม่, ประเทศไทย","19.05733064810502","98.33361742164203","บ้านห้วยอ้อ, อำเภอกัลยาณิวัฒนา, จังหวัดเชียงใหม่, ประเทศไทย","อดิสรณ์ กุมารบุญ","suthkrdatphanthu@example.org","0803840471","ปวีณ ด้วงโสน","0 5235 3397","20953687","2บว 845","7","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
