"ride_id","booker_id","driver_id","vehicle_id","ride_status_id","pickup_city_id","dropoff_city_id","ride_option_id","payment_method_id","booking_timestamp","pickup_latitude","pickup_longitude","pickup_address","dropoff_latitude","dropoff_longitude","dropoff_address","booker_name","booker_email","booker_phone","driver_name","driver_phone","driver_license","vehicle_license_plate","cancellation_reason_id","travel_distance_km","duration_minutes","passenger_count","pickup_timestamp","dropoff_timestamp","driver_rating","rating","base_fare","distance_fare","time_fare","surge_multiplier","subtotal","tip_amount","total_fare"
"01KJ1NC569DN8RXBCQG1T3VCKW","50870eca-f99c-4c25-88a2-f5f31338a610","2b93bda4-09cb-4ac0-9420-3a7bd4b980b6","8d75299e-778b-4070-b4ab-6fdbd07d61ca","1","TH-95","TH-95","4","1","2026-02-22T10:13:02.665187","6.407990936132288","101.28774076928914","อำเภอกรงปินัง, จังหวัดยะลา, ประเทศไทย","6.1252000195341445","101.14309107994875","เขื่อนบางลาง, อำเภอธารโต, จังหวัดยะลา, ประเทศไทย","พรรณปพร ถนัดอาวุธ","gkumaarbuy@example.com","+66 (0) 5092 9488","กระสุน ไทนิยม","067-111-8330","97466780","4ปฬ 6730","1","52.69730936290071","40","2","2026-02-22T10:13:02.665187","2026-02-22T10:53:02.665187","4.6","3","100.0","790.46","160.0","1.0","1050.46","200","1250.46"
"01KGP93PEY1WX03GW63AS6PMRD","0f36aaaa-a248-45bc-94a0-ccca90cd6e40","46574a03-19f9-4abe-b22e-29267c63210e","c5ac78fb-82c9-40f2-a738-ed05263f641d","1","TH-40","TH-40","3","3","2026-02-05T13:51:21.950969","16.762034794207178","102.83442309992661","บ้านห้วยไผ่, ลำน้ำพอง, อำเภอน้ำพอง, จังหวัดขอนแก่น, ประเทศไทย","16.80528953328728","102.89987555058616","บ้านนาอ่างทอง, อำเภอเขาสวนกวาง, จังหวัดขอนแก่น, 39180, ประเทศไทย","พิมพ์พิชญา ขอหมั่นกลาง","lyaangswy@example.net","+66 893 469 379","โรสชา ซาซุม","058 830019","67789952","ฎร 2106","1","12.692737741532582","15","1","2026-02-05T13:51:21.950969","2026-02-05T14:06:21.950969","3.8","5","20.0","126.93","30.0","1.0","176.93","0.0","176.93"
"01KJC6TY3A1X2A8FN6XHZPGNGP","aa593037-ce92-4ae3-b956-ae50263e1c76","2b85a5d7-8215-4674-a998-c9eb7362ccf0","8072fac3-0ec8-4d8e-829b-d251512eff27","2","TH-83","TH-83","2","3","2026-02-26T12:30:37.034623","7.814601177555121","98.28071098696947","Ban Kata Kiri, กะรน, ตำบลกะรน, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83100, ประเทศไทย","7.755620484209788","98.35594173024336","ราไวย์, ตำบลราไวย์, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83130, ประเทศไทย","ชิดชนก วิลาสินี","bindiiphachrphr@example.net","071000193","ธัชญา แหยมศิริ","0 3792 4067","50578034","2ฬฟ 5324","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KGZYRT1RGSQ7GXVSTGWVE4GF","32b2af13-5099-42b0-939a-30b1c31388dd","c0217667-8c30-4fef-bb64-30617ca4da5f","93469c76-cc6a-4f9c-bb96-19d549191840","2","TH-30","TH-30","1","2","2026-02-09T08:03:03.736416","14.80586793654368","101.58455780481039","คลองไผ่, อำเภอสีคิ้ว, จังหวัดนครราชสีมา, 30340, ประเทศไทย","14.661561537904726","101.57618077019914","วังไทร, อำเภอปากช่อง, จังหวัดนครราชสีมา, ประเทศไทย","วรปรัชญ์ ถนอมมนุษย์","sukrstaapriichaakulesrsth@example.org","0 966 797 538","เพียงกมล ทรงโกมล","+667 367 9873","84792220","4ฏฉ 7256","7","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KHQ0ER459475AG5Z6ZK7K0ED","7a6b734d-af53-42c4-b507-ecd2b4e0da9c","e58bf44d-de68-451c-99e0-b91f387115d6","962aa440-d7d6-47c8-94be-e38dab2f9bbd","1","TH-90","TH-90","2","1","2026-02-18T06:55:03.173142","6.520196330756252","100.8622491843782","ท่าพระยา, อำเภอสะบ้าย้อย, จังหวัดสงขลา, ประเทศไทย","6.516173666799343","100.89102609097918","ท่าพระยา, อำเภอสะบ้าย้อย, จังหวัดสงขลา, ประเทศไทย","พุทธิพงษ์ นพตระกูล","ewiiyngcchanthuekecchtthnaakr@example.net","+665 709 7659","เพชรมณี แนวพญา","025169281","80195522","นภ 7535","1","4.820698046102764","12","1","2026-02-18T06:55:03.173142","2026-02-18T07:07:03.173142","4.7","5","55.0","31.33","24.0","1.0","110.33","16","126.33"
"01KH1RBBJYKH3M9Y7NFV8KZWZ7","65f76ae5-ee31-4482-9531-6012b6681901","7c29281b-252d-4a9b-b55d-6522e5a06283","6123699c-ba5c-481b-b3b1-d4efc9ffcaf4","1","TH-50","TH-50","1","2","2026-02-10T00:49:20.350397","18.220692520620542","98.6541226328633","บ้านท่ากอม่วง, บ้านแปะ, อำเภอจอมทอง, จังหวัดเชียงใหม่, ประเทศไทย","18.278949906707528","98.65843628354261","บ้านใหม่สารภี, แม่สอย, อำเภอจอมทอง, จังหวัดเชียงใหม่, ประเทศไทย","นันทวุฒิ เพียยา","yswathndaawraam@example.net","+66 (0) 4640 2707","ไวพจน์ ตัณสถิตย์","077214184","05996921","อฐ 485","1","9.696351319723844","14","1","2026-02-10T00:49:20.350397","2026-02-10T01:03:20.350397","3.9","3","45.0","87.27","35.0","1.0","167.27","0.0","167.27"
"01KGDXG9Q4S6422DQQ2Q6GKFWD","7358f2c6-33f9-4987-bb46-11854b38c226","2045e769-fbe8-4c47-9ddd-557bd8bb96f5","c1684c5d-5c51-40e4-b615-7267c16db01f","1","TH-77","TH-77","2","5","2026-02-02T07:54:36.516495","11.22010797030876","99.28979388166123","อำเภอบางสะพาน, จังหวัดประจวบคีรีขันธ์, ประเทศไทย","11.10271472014451","99.2756731802103","อำเภอบางสะพานน้อย, จังหวัดประจวบคีรีขันธ์, 77170, ประเทศไทย","วัลยา มนทอง","wanchatrethiiyraayan@example.net","+662 537 2624","เจตธนากร เช้าวันดี","0901269890","34027442","3ฎผ 2289","1","19.615255184909824","29","4","2026-02-02T07:54:36.516495","2026-02-02T08:23:36.516495","3.7","3","55.0","127.5","58.0","1.41","339.1","0.0","339.1"
"01KHN5JZBZCSEG6JGSD7VCV4SY","090bc5ba-b29c-4417-8065-0f43efa0c6da","995cfa44-25ff-4933-84c4-cdef77721dff","7e1ca52c-c25e-4e4b-bd7e-e4dfe333337a","1","TH-30","TH-30","2","4","2026-02-17T13:46:15.679227","15.628970855367697","102.30013532344687","หนองบัวสะอาด, อำเภอบัวใหญ่, จังหวัดนครราชสีมา, ประเทศไทย","15.630727730246885","102.34895046430417","บ้านคูขาด, หนองบัวสะอาด, อำเภอบัวใหญ่, จังหวัดนครราชสีมา, ประเทศไทย","จณิตตา มิ่งขวัญ","qedchkhum@example.com","0 4726 1587","นพวรรณ คำลือ","0958976442","70216287","2ปจ 7999","1","7.857027005852724","11","1","2026-02-17T13:46:15.679227","2026-02-17T13:57:15.679227","3.8","4","55.0","51.07","22.0","1.0","128.07","11","139.07"
"01KHVF0AG4GWHYX81P6RD19QW0","6988a7ba-d32b-4487-904a-db5eae3cfd4a","2166571f-64e9-44fc-8eac-8091f6803ada","20f70dc9-6fa0-4c79-9c4b-b2579967b043","1","TH-66","TH-66","3","4","2026-02-20T00:26:16.836003","16.068746341727543","100.5380875530737","บ้านลำประดาเหนือ, อำเภอบางมูลนาก, จังหวัดพิจิตร, ประเทศไทย","16.01342221819496","100.56814938876893","1069, วัดวังหินแรง, วังบงค์, อำเภอดงเจริญ, จังหวัดพิจิตร, ประเทศไทย","สุทธิพจน์ นรวิทย์โชติกุล","nichechtthaetkul@example.com","+66 604 106 400","กษิดิฐ ยาปะโลหิต","0651571369","58884709","ฟธ 7102","1","10.37381698467246","21","1","2026-02-20T00:26:16.836003","2026-02-20T00:47:16.836003","4.5","3","20.0","103.74","42.0","1.0","165.74","0.0","165.74"
"01KHPVKRD55SWTVD456Z00N07W","02c56873-5537-4cd0-8d32-3ff5a3f76f8d","479bcd3c-69c4-477a-b7d8-e01b5a5901c7","bd3a753e-d8be-4552-94fe-9901b9d66ad5","1","TH-18","TH-41","6","2","2026-02-18T05:30:24.421923","15.124079543297949","100.29919875275229","โพนางดำ, โพนางดำออก, อำเภอสรรพยา, จังหวัดชัยนาท, ประเทศไทย","17.38407140136903","102.75073829137844","บัานหนองหิน, หนองสำโรง, อำเภอเมืองอุดรธานี, จังหวัดอุดรธานี, 41000, ประเทศไทย","รวิวาน หอมพิกุล","owakhiiman@example.net","+667 328 4864","คมคาย เนื้อนุ่ม","040-590492","21947738","5รศ 1501","1","543.3500822979503","365","8","2026-02-18T05:30:24.421923","2026-02-18T11:35:24.421923","4.6","3","150.0","10867.0","1825.0","1.0","12842.0","0.0","12842.0"
"01KHDVXB3SYCHVPPN1BJXF6D7Y","ccd8b46c-b979-4c4f-8690-295339ecc7a4","cf5e54da-5299-4fe3-8498-d02a357b4e87","11f6238b-de57-491b-81c3-109bae161bc7","1","TH-40","TH-40","1","5","2026-02-14T17:42:28.601374","16.811799868500522","103.1165636936502","บ้านคลองชัย, ห้วยยาง, อำเภอกระนวน, จังหวัดขอนแก่น, ประเทศไทย","16.759072118538423","103.04088125441505","บ้านคำมืด, หนองโน, อำเภอกระนวน, จังหวัดขอนแก่น, ประเทศไทย","ชัญญานุนาย เตชะกำพุ","ophthisatyraanii@example.org","+66 4376 1101","ประเสริฐ ดาบเงิน","062 943 8476","17763863","ชอ 7829","1","14.935810554492019","30","4","2026-02-14T17:42:28.601374","2026-02-14T18:12:28.601374","4.4","4","45.0","134.42","75.0","1.46","371.45","0.0","371.45"
"01KJH1QNVQDTPX7H22S5AH7J1C","81aa6c9f-3900-4e4d-a574-e4d4b4ca7d24","da56d607-64d9-42c6-ab5b-35d4212e459b","1d73a622-dd52-45d8-a41b-a3e94433f3a6","2","TH-67","TH-67","3","2","2026-02-28T09:37:39.575951","16.369700615205158","101.16037957652314","บ้านสักแห้ง, อำเภอเมืองเพชรบูรณ์, จังหวัดเพชรบูรณ์, 67000, ประเทศไทย","16.395982811671885","101.16620065187094","บ้านปากน้ำ, นางั่ว, อำเภอเมืองเพชรบูรณ์, จังหวัดเพชรบูรณ์, 67000, ประเทศไทย","เทพนารี ประจันตะเสน","rduriyphanthu@example.net","+66 (0) 878 610 936","กองสิน ธรรมเมธา","0 4860 0715","20204840","มฮ 4029","6","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KH5AYQCM4TCEZF4EFH7X9RZZ","81b19e19-c61e-44ea-918e-b8f318397b8a","50a0442f-2bb7-4c96-9f67-04f5b5107a67","084fb713-42ca-460f-b220-9b1033a139e8","1","TH-95","TH-95","3","2","2026-02-11T10:12:12.692606","5.874415301467969","101.02458240871972","ธารน้ำทิพย์, อำเภอเบตง, จังหวัดยะลา, ประเทศไทย","5.862622053723922","101.11148014965039","ธารน้ำทิพย์, อำเภอเบตง, จังหวัดยะลา, ประเทศไทย","พลานุช นฤภัย","thachyaa00@example.com","064-730-8793","พาดีล๊ะ ศรีสัตย์","085 643 3773","19188354","จฆ 2080","1","14.566535571800856","22","1","2026-02-11T10:12:12.692606","2026-02-11T10:34:12.692606","4.8","4","20.0","145.67","44.0","1.0","209.67","0.0","209.67"
"01KJ1SGT8RAG8BYKS064ZY6Y31","57de83ff-12ee-45b6-ad25-b04ebe79c334","b4c3f21c-5f15-4a8d-bafb-4fa97881beaf","97c67b96-6c1c-40e3-ad7e-6aad185550fe","1","TH-77","TH-77","2","2","2026-02-22T11:25:29.624207","11.875351650218184","99.72007824454423","ซอยประชาสงค์เคราะห์4, กม.5, อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, 77210, ประเทศไทย","11.922086045079935","99.74382351200359","กม.5, เทศบาลตำบล กม. 5, อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, 77210, ประเทศไทย","วุฒิ วิลาสินี","bthayesthiiyr@example.com","0 7728 0468","เขียว ตัณสถิตย์","+66 (0) 4385 3473","97672807","6ศฎ 5181","1","8.671387771054144","15","2","2026-02-22T11:25:29.624207","2026-02-22T11:40:29.624207","4.8","5","55.0","56.36","30.0","1.0","141.36","0.0","141.36"
"01KH91D2YNX82449HNR5QBFQ4G","e5791e43-062f-4282-a511-50751a887d10","1d50421b-a074-460e-811b-154d43618253","b6b79aed-0269-4b97-aa2d-34c304a23785","1","TH-84","TH-84","2","4","2026-02-12T20:42:15.253157","8.90538329045079","99.18133804664647","สฎ.021, อำเภอพุนพิน, จังหวัดสุราษฎร์ธานี, ประเทศไทย","8.926052050438509","99.19988580586812","อำเภอพุนพิน, จังหวัดสุราษฎร์ธานี, ประเทศไทย","อเนชา แท่นทอง","nilwimlaiwphcchn@example.net","0 842 708 049","ผกาทิพย์ ธูปหอม","0 3924 0704","42989572","นจ 7765","1","4.595755195869802","12","4","2026-02-12T20:42:15.253157","2026-02-12T20:54:15.253157","4.2","3","55.0","29.87","24.0","1.25","136.09","23","159.09"
"01KGYQJDNB6B1TQ869N2897K2G","5a31ce42-4483-4c4d-8f76-671f85e0a153","49839a72-a244-491e-9bfe-f715dee92d87","de5c69c0-58ef-4572-a072-f260228563e0","1","TH-40","TH-40","5","3","2026-02-08T20:37:59.979863","16.513987085382396","102.59836531493296","บ้านนาโพธิ์, หนองบัว, อำเภอบ้านฝาง, จังหวัดขอนแก่น, 40270, ประเทศไทย","16.03308266660092","102.50427646513471","ขก.2089, บ้านหูลิง, ชลบถวิบูลย์, อำเภอชนบท, จังหวัดขอนแก่น, ประเทศไทย","วิถี ตรีเภรินทร์","emsaa41@example.org","025 655984","พิมพ์สุตา ศรีวงค์","0 3140 5659","51174967","1ฆช 9023","1","81.23931164645306","52","2","2026-02-08T20:37:59.979863","2026-02-08T21:29:59.979863","3.7","4","80.0","974.87","156.0","1.42","1719.44","0.0","1719.44"
"01KHJHHV9GQVFFAJ0GQFQG0RTR","38526de6-0ec9-4ba7-b7db-353973c0440a","8ecbe02a-d0d5-43c2-a534-de655e398119","faaf5fe3-e761-4c6b-b55f-4dcce135382f","1","TH-77","TH-77","2","2","2026-02-16T13:17:38.352488","11.280177699273354","99.68278251836838","บ้านกรูด, อำเภอบางสะพาน, จังหวัดประจวบคีรีขันธ์, 77190, ประเทศไทย","11.341405105343096","99.66761578282564","บ้านกรูด, อำเภอบางสะพาน, จังหวัดประจวบคีรีขันธ์, 77190, ประเทศไทย","วิชชากร ประจันตะเสน","siththay22@example.com","+66 980 069 811","เกียรติศักดิ์ นวลฉวี","+66 (0) 2427 6039","69078459","4นฏ 6786","1","10.458378477149198","22","1","2026-02-16T13:17:38.352488","2026-02-16T13:39:38.352488","3.8","3","55.0","67.98","44.0","1.0","166.98","0.0","166.98"
"01KGYCFSCX1FW1T6TNE10HBC9H","ec7fe2e6-7886-4988-86cc-35f998516783","eab94486-57f2-4d44-86b1-77d72790ba67","b126921e-e90d-48db-a299-07e1539014ff","1","TH-83","TH-83","1","1","2026-02-08T17:24:19.357379","8.069222497421546","98.22779753655689","ศรีสุนทร, อำเภอถลาง, จังหวัดภูเก็ต, 83110, ประเทศไทย","8.109446217419062","98.32038946090476","ตำบลไม้ขาว, ศรีสุนทร, อำเภอถลาง, จังหวัดภูเก็ต, 83140, ประเทศไทย","แปลง ราชมณี","ethphnrngkh07@example.com","045-884175","พรชีวิน ไสยกิจ","+66 7380 3549","11025362","9ฉก 9154","1","16.69926739902638","31","2","2026-02-08T17:24:19.357379","2026-02-08T17:55:19.357379","4.0","2","45.0","150.29","77.5","1.42","387.36","0.0","387.36"
"01KH1AY0FNXQK1HHMAHAQRY6WX","2ec6636e-bab6-4288-a3a2-42fa85102dfd","d8368583-0b89-435b-832d-8bf753ec51b2","e11b160c-2cf6-45a0-9a23-d2a8a243139e","2","TH-40","TH-40","2","5","2026-02-09T20:54:51.509049","16.13322685082673","102.33244204895402","บ้านโนนคูณ, ภูผาแดง, อำเภอโคกโพธิ์ไชย, จังหวัดขอนแก่น, ประเทศไทย","16.1776439680235","102.36893102115528","บ้านนางาม, นาข่า, อำเภอมัญจาคีรี, จังหวัดขอนแก่น, ประเทศไทย","พีรพัฒน์ ตันตราจิณ","xtalaphat@example.org","0-4026-3926","อาภัศรา พีระเพ็ญกุล","+663 334 3057","54378355","6กบ 6867","7","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KGV1G1RY3N0T9AN2B6G1RQJ5","889ccb1a-8578-4fd2-8bb0-a8e09277512b","fc1c76c8-e61f-4cdf-a2cf-32c705d18da2","6b86706d-ca1e-41b5-95a7-dbcbf8ad4627","2","TH-50","TH-50","1","1","2026-02-07T10:14:30.302077","19.972351595563502","99.34200936021699","Ban Kai, อำเภอแม่อาย, จังหวัดเชียงใหม่, ประเทศไทย","19.999810002536666","99.39299382812345","บ้านห้วยหวาย, บ้านห้วยหลวง, อำเภอแม่อาย, จังหวัดเชียงใหม่, ประเทศไทย","สิริลัดดา ทับทิมไทย","cchakrphanth19@example.org","063 663 0042","ศศิธร เวียงจันทึก","088-104-4392","36662839","ยส 3273","4","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KJ7XD7NYYG82WWGHA9YVR19D","cebc6518-1e0b-4a3e-ae73-1e2528056de3","11b2d30b-81af-4d8c-b119-d2ca67e39af7","43734d7f-699c-4ed4-b80c-e438cbf6b276","1","TH-90","TH-90","5","5","2026-02-24T20:28:53.182848","7.479389081112073","100.4344174945168","สทิงพระ, อำเภอสทิงพระ, จังหวัดสงขลา, 90190, ประเทศไทย","7.4438473120128545","100.42150840996298","สทิงพระ, อำเภอสทิงพระ, จังหวัดสงขลา, 90190, ประเทศไทย","กฤตเมธ ถนัดการเขียน","rnaatkhaayii@example.org","+66 (0) 974 597 487","มารีนี นามเสวตร","+66 2219 9088","75820798","8จป 3487","1","6.271478496824622","13","2","2026-02-24T20:28:53.182848","2026-02-24T20:41:53.182848","4.1","4","80.0","75.26","39.0","1.47","285.56","0.0","285.56"
"01KJ068A0PWTMHAJ5Z4TMYT6R9","7ad44af4-a9c4-4fa1-9252-7a91623e25ff","b4ee030a-b278-4c0b-9233-98d68257e3c4","8306d4e4-9f2f-41ff-baa5-5f933354fa8d","1","TH-77","TH-77","5","4","2026-02-21T20:29:33.462320","12.354528974590622","99.49737351426333","อำเภอปราณบุรี, จังหวัดประจวบคีรีขันธ์, ประเทศไทย","12.367132229540193","99.64759168161272","บ้านท่าไม้ลาย, อำเภอหัวหิน, จังหวัดประจวบคีรีขันธ์, 77110, ประเทศไทย","วิพุธ ดำริห์ชอบ","rmitaa79@example.net","+66 655 425 820","จรรยพร นักสำหรวจ","+66 840 543 825","38593496","8ซผ 3130","1","24.594691736465048","22","4","2026-02-21T20:29:33.462320","2026-02-21T20:51:33.462320","4.1","5","80.0","295.14","66.0","1.48","652.89","0.0","652.89"
"01KGJN7062XB3JGCKBSWDH70EZ","94ed13ef-0acc-4c6c-aff8-19012ca4db4b","953d9549-cdb2-4358-9ccf-8d9a001e41d5","ca1013c6-a31e-4ff3-8eb5-c14d9593cf8b","1","TH-41","TH-41","2","2","2026-02-04T04:05:55.394260","17.854831334938307","102.11736181093895","บ้านวังบง, นายูง, อำเภอนายูง, จังหวัดอุดรธานี, ประเทศไทย","17.840224092347356","102.1987480949173","น้ำโสม, อำเภอน้ำโสม, จังหวัดอุดรธานี, 41210, ประเทศไทย","ศจีกาญจน์ พรมอ่อน","phimphkaantsaastrsilp@example.org","+66 (0) 899 890 449","ทัตธน วาทา","030-045653","04689022","พร 244","1","13.16516480904782","19","4","2026-02-04T04:05:55.394260","2026-02-04T04:24:55.394260","4.2","3","55.0","85.57","38.0","1.0","178.57","0.0","178.57"
"01KGBACME38V2DXWJ5DCA11XC5","f994c316-923a-4ca4-b267-942e046e6159","7b623421-a5b5-46a3-9258-ab2c76817be7","d59e611c-1006-42e1-8007-100173f12a96","2","TH-90","TH-90","1","4","2026-02-01T07:42:04.611898","6.958712593457299","100.73444190852851","บ้านป่างาม, บ้านนา, อำเภอจะนะ, จังหวัดสงขลา, ประเทศไทย","7.023070974752151","100.75239992075315","นาทับ, อำเภอจะนะ, จังหวัดสงขลา, ประเทศไทย","สมพิศ วิลาสินี","muuhamhmadimrnunk@example.net","096 900 0084","สุปรานี จ้อยนุแสง","0 617 467 463","93612594","4พศ 4291","6","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KJD13FRXRK7CNN90PVNZ4GGQ","b86b8fbb-532f-46bd-873c-b67f4d82e584","ddc07b60-5d11-4796-a661-333a145b3aee","2ea65129-3d2a-4e1d-afb9-0b06e94143dd","1","TH-10","TH-10","1","3","2026-02-26T20:09:40.253237","13.908823651023893","100.6816379749647","เดอะ เซนโทร วัชรพล, แขวงออเงิน, เขตสายไหม, กรุงเทพมหานคร, 10220, ประเทศไทย","13.863607698703765","100.71261127084318","หมู่บ้านบุรีรมย์, แขวงสามวาตะวันตก, เขตคลองสามวา, กรุงเทพมหานคร, 10510, ประเทศไทย","ธมน วะคีมัน","aichyphaawsitaa@example.org","0 670 243 326","นัสรุน ถนัดรบ","0 989 912 681","15759897","กบ 1572","1","9.029199041346084","18","4","2026-02-26T20:09:40.253237","2026-02-26T20:27:40.253237","4.0","3","45.0","81.26","45.0","1.4","239.76","0.0","239.76"
"01KJADAQ02BA96J5WQ4CJQ4RMM","cf86b685-3145-4838-8b71-c6bc6b4802e3","db17ff98-ae91-4491-983a-431bfc40071c","d0fd813d-40ba-41ec-8ba9-b945320d86f6","1","TH-84","TH-84","2","1","2026-02-25T19:45:36.642157","9.493042250356943","98.73975529885743","Tha Chang, จังหวัดสุราษฎร์ธานี, ประเทศไทย","9.493540625567253","98.77362161135062","Tha Chang, จังหวัดสุราษฎร์ธานี, ประเทศไทย","คมกริบ บุตดา","nucchrii66@example.com","087 828 0632","คมกริบ ไชยภา","020395225","38751650","7ญฏ 3196","1","5.578646405881412","8","3","2026-02-25T19:45:36.642157","2026-02-25T19:53:36.642157","4.1","3","55.0","36.26","16.0","1.37","146.95","8","154.95"
"01KGMWZEC1NB87S4H8FXMRRZJ7","2f7e94c7-7e70-4243-8ef0-f11fc32b9f8a","e76fb8e0-ea02-48ce-a92a-772852480696","6f6d7712-59bf-4200-a12a-1498fc0024e2","1","TH-77","TH-77","1","5","2026-02-05T01:00:05.249548","12.174336693266417","99.70796689136414","อำเภอกุยบุรี, จังหวัดประจวบคีรีขันธ์, 77150, ประเทศไทย","12.088621632800525","99.70098792504679","3217, บ้านยางชุม, อำเภอกุยบุรี, จังหวัดประจวบคีรีขันธ์, 77150, ประเทศไทย","ชัชเวศย์ ศรีธนะเวทย์","tnaatkhaayii@example.org","05 408 2455","ประภัทร์สรณ์ ตวงทอง","041372952","45224437","ปญ 7221","1","14.268700462668855","22","2","2026-02-05T01:00:05.249548","2026-02-05T01:22:05.249548","4.0","2","45.0","128.42","55.0","1.0","228.42","0.0","228.42"
"01KH3JPF5P28B7XHWCG5Y5G97V","8d4314ac-2982-46f2-a906-dc09482c8a73","b4ee030a-b278-4c0b-9233-98d68257e3c4","8306d4e4-9f2f-41ff-baa5-5f933354fa8d","1","TH-95","TH-95","4","4","2026-02-10T17:49:01.878227","6.502859030257627","101.2332725627041","ยะลา, ท่าสาป, อำเภอเมืองยะลา, จังหวัดยะลา, ประเทศไทย","6.418749621494692","101.30290679500933","อำเภอกรงปินัง, จังหวัดยะลา, ประเทศไทย","สมมล ฉายแสง","naardaa92@example.net","024 692871","จรรยพร นักสำหรวจ","+66 840 543 825","38593496","8ซผ 3130","1","18.115287858226967","41","4","2026-02-10T17:49:01.878227","2026-02-10T18:30:01.878227","4.9","4","100.0","271.73","164.0","1.3","696.45","0.0","696.45"
"01KGNHANYSAN2JVGZA2F7PTVTH","9c06c875-8ee6-462b-9caf-3a1bb0259c02","10f96b0a-4c01-4f48-a851-a4de241cfd33","a539b5e2-5c9a-4720-a6e3-cc1c251a4a69","1","TH-30","TH-30","1","5","2026-02-05T06:55:44.985476","15.501107356047905","102.65365012177183","บ้าน โนน เพ้ด, อำเภอประทาย, จังหวัดนครราชสีมา, ประเทศไทย","15.524178204424908","102.66106496103515","บ้าน ดอน กลาง, อำเภอประทาย, จังหวัดนครราชสีมา, ประเทศไทย","จรรยพร พงศ์ฉบับนภา","ithnadphaasaa@example.com","0-5620-0264","สายสุรีย์ ชุมวระ","+66 (0) 855 237 872","07296333","ศป 1692","1","4.010938128139972","11","1","2026-02-05T06:55:44.985476","2026-02-05T07:06:44.985476","4.6","4","45.0","36.1","27.5","1.0","108.6","0.0","108.6"
"01KGV4R8KTEFNNXARCF9FPSK8Z","ad9a0a6d-4fbb-4ac7-99b8-830eaa7cdf22","fd626cbe-b58f-496e-84e9-aa786c086607","12fa0d66-987d-4d85-9a6b-6573e8e0e9ec","2","TH-90","TH-90","1","1","2026-02-07T11:11:25.178161","6.9687312852710965","100.17971149512944","อำเภอรัตภูมิ, จังหวัดสงขลา, 90180, ประเทศไทย","6.9498943358227265","100.25770690072154","ทุ่งตำเสา, อำเภอหาดใหญ่, จังหวัดสงขลา, ประเทศไทย","อณาวิน ตันตราจิณ","zthnadrb@example.net","072-250038","นนทกาญจน์ ธรรมฤดี","034-936485","89019698","7ขห 8133","3","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KHAP4SEX8KCYNB1QDSFKZAJH","431da2d0-6dfe-4b09-b5a8-9e1f2083e248","f267dcc5-ac7e-494d-91ca-5c55e63a2801","efe0f84f-a9e6-4da4-adfc-1f5310e20c02","1","TH-41","TH-41","2","5","2026-02-13T12:03:57.917167","17.31468373968507","102.76001412189815","บ้านจั่น, บ้านตาด, อำเภอเมืองอุดรธานี, จังหวัดอุดรธานี, ประเทศไทย","17.197928833000347","103.07889800393787","อำเภอประจักษ์ศิลปาคม, จังหวัดอุดรธานี, ประเทศไทย","สิริรัตน์ สังข์กรด","piybutr87@example.org","07 576 7620","ธีรวุฒิ อุลหัสสา","+66 (0) 917 415 081","43964574","4ฆห 4030","1","54.43286545034788","53","3","2026-02-13T12:03:57.917167","2026-02-13T12:56:57.917167","3.7","5","55.0","353.81","106.0","1.0","514.81","0.0","514.81"
"01KJ29KXWBS7ETMQEVT95CZ3WZ","c63431d2-0b91-4bd9-8bd9-7cce6351f468","dfab49bd-2034-4b15-a1e4-87377a6db0ca","bbc64500-c3aa-4aff-8877-4a97351b3985","1","TH-24","TH-24","5","2","2026-02-22T16:06:48.843708","13.682231134319295","101.28882515499352","อำเภอราชสาส์น, ท่าถ่าน, จังหวัดฉะเชิงเทรา, ประเทศไทย","13.266166920562238","101.81924807178389","อำเภอท่าตะเกียบ, จังหวัดฉะเชิงเทรา, ประเทศไทย","จณิตตา นรวิทย์โชติกุล","philaksn13@example.net","0-3251-5137","บุญเกิด นาควงษ์","0-5572-5015","37517462","ซท 9076","1","110.40276238139145","66","4","2026-02-22T16:06:48.843708","2026-02-22T17:12:48.843708","4.8","5","80.0","1324.83","198.0","1.0","1602.83","0.0","1602.83"
